,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Cluster
5860,2,1,3,4,4,3,2,2,3,3,3,4,5,3,5,3,1,5,4,4,4
61638,4,1,1,1,1,1,1,1,5,4,1,5,1,4,5,1,5,1,5,2,4
33684,5,5,2,3,5,2,2,2,1,4,1,5,4,2,3,2,2,5,5,5,3
32572,2,4,3,4,2,3,4,2,3,5,1,5,2,1,2,2,1,4,5,4,4
2493,2,4,4,2,3,3,3,4,5,4,2,2,1,2,3,3,2,4,3,4,1
49847,2,4,2,2,5,4,3,5,4,4,4,5,5,1,3,1,1,2,5,1,4
69869,5,4,4,4,5,4,1,3,5,4,2,5,4,2,5,4,5,3,2,1,4
63424,3,3,4,3,4,3,3,1,5,5,2,3,1,3,1,4,5,4,3,1,2
67331,3,2,2,4,1,2,2,4,4,2,2,4,1,1,1,2,1,5,5,4,4
35620,3,5,1,1,5,1,1,3,1,1,1,5,1,1,3,1,3,5,5,3,3
36776,1,2,5,4,5,5,1,1,5,5,2,4,1,4,1,1,5,5,5,1,2
3080,3,5,5,2,4,2,1,4,4,2,1,5,2,2,5,2,2,4,5,5,3
24228,3,4,4,3,5,3,1,5,5,3,1,5,2,1,4,4,2,4,4,2,4
55952,1,1,5,5,1,4,4,1,5,5,5,2,1,5,2,4,5,2,3,1,2
28745,2,2,2,4,4,4,2,1,3,4,2,2,4,3,4,4,3,4,4,2,4
21669,2,5,3,1,5,3,3,5,5,2,1,4,5,1,5,1,4,5,5,3,4
66719,3,4,2,2,2,1,1,4,3,2,1,2,2,1,4,1,3,5,5,1,4
5199,2,4,1,1,2,4,1,5,4,2,1,4,5,1,2,1,1,4,5,2,4
11538,4,4,1,1,5,1,1,4,4,4,1,4,5,1,3,1,1,5,5,1,4
37035,5,4,1,1,5,2,1,5,2,1,1,5,1,1,5,1,1,5,5,1,3
27881,1,2,1,1,4,2,1,4,5,4,1,4,1,1,5,4,1,2,5,2,4
57010,1,1,5,4,2,2,2,1,5,5,5,1,1,4,2,4,3,4,5,1,2
63599,4,1,2,3,3,3,1,5,2,1,1,5,4,1,1,2,3,5,5,1,4
55000,5,4,5,1,5,4,1,4,4,1,1,5,4,1,5,2,1,5,5,3,3
58774,2,4,2,2,3,1,2,3,4,4,2,4,2,2,5,1,2,5,5,1,4
31475,1,1,4,1,4,2,1,1,5,2,1,5,4,1,5,4,5,2,5,2,4
32562,4,4,4,3,5,1,2,2,5,2,1,3,2,2,5,1,2,5,5,4,4
63631,1,4,2,5,4,1,1,1,4,2,2,2,1,2,5,5,3,2,2,1,4
58901,5,4,5,2,3,2,1,4,4,2,1,5,2,1,5,1,5,5,5,3,3
3306,5,5,1,2,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,3
8441,1,1,5,2,3,5,4,4,5,5,3,4,2,1,1,1,2,2,2,1,2
54970,4,5,2,2,4,1,1,3,2,4,1,4,4,3,5,1,2,4,5,2,3
32847,3,3,5,2,5,1,1,4,5,2,1,5,4,2,5,1,1,4,5,3,3
68773,5,4,1,1,5,1,5,5,2,2,3,1,4,1,4,1,5,4,4,5,3
43571,4,4,2,2,5,2,1,5,3,2,1,4,5,1,4,5,1,4,5,3,3
14401,5,5,2,1,5,2,4,5,3,5,1,5,5,1,5,1,1,2,5,4,3
38929,4,5,5,1,5,2,2,5,5,4,1,4,5,2,4,4,4,5,4,5,4
53592,5,5,2,3,2,3,1,2,3,1,3,4,5,1,4,1,2,4,5,4,4
32436,4,5,4,3,4,1,1,4,2,1,1,5,4,2,5,1,1,4,5,4,3
25222,2,1,3,2,1,3,4,2,2,4,2,4,4,4,2,4,3,2,5,5,1
45125,5,5,2,5,4,1,1,2,1,1,1,2,4,1,5,4,1,5,5,4,3
58670,5,3,3,2,4,1,1,4,4,2,4,5,1,1,5,1,1,4,5,5,3
29700,5,4,5,1,5,5,4,5,5,5,1,5,5,2,1,5,1,1,3,1,1
44690,4,5,3,4,4,2,1,4,5,3,1,5,5,2,5,1,3,4,5,3,3
24433,1,1,5,4,2,5,5,3,5,5,3,1,1,4,1,5,1,1,5,1,2
49871,1,1,5,4,1,2,2,2,5,5,3,4,2,2,3,1,5,4,5,1,2
63492,3,4,2,3,4,1,1,4,4,5,3,4,1,3,5,1,1,5,5,3,4
30999,4,2,1,2,5,1,1,4,5,3,1,4,1,2,1,1,5,5,5,1,4
12409,4,5,5,2,4,4,2,5,5,5,1,5,3,1,5,1,4,2,5,5,4
2968,2,3,4,1,4,3,2,4,3,5,1,2,5,3,1,1,1,4,4,1,4
23642,2,4,3,4,4,2,2,4,4,5,3,5,1,2,3,1,1,4,5,1,1
56765,1,1,2,3,3,5,5,2,5,1,1,4,1,3,4,3,1,2,5,1,1
43376,1,1,4,2,2,1,1,1,5,5,1,3,1,3,3,2,4,4,5,1,4
36594,5,5,4,1,2,2,2,4,2,1,3,5,4,3,5,2,1,5,4,1,4
23141,5,5,2,1,4,1,2,5,2,1,2,5,5,1,4,1,1,4,5,2,3
68175,4,5,2,1,2,3,2,1,4,5,2,4,3,1,4,2,3,5,5,3,4
69197,5,1,5,3,1,5,5,5,5,5,2,5,1,3,1,5,3,1,3,1,2
37897,1,2,5,4,2,5,4,4,5,4,2,1,1,3,2,4,1,4,4,1,4
9069,2,2,2,4,2,5,2,1,5,4,4,1,1,4,3,5,4,2,4,1,2
68243,1,4,5,3,3,4,5,5,5,4,2,3,2,2,2,4,4,2,2,1,2
64054,1,1,1,5,5,5,3,1,5,1,2,5,5,1,5,1,1,3,5,1,4
24163,1,4,5,2,2,2,4,3,5,4,4,1,1,5,3,5,3,1,5,1,2
18875,4,4,4,4,4,4,2,4,4,2,2,2,2,2,4,4,2,4,4,2,1
20540,4,5,5,4,5,2,3,2,3,4,1,2,4,2,3,2,1,4,5,3,4
43255,3,2,2,5,2,2,1,1,5,5,2,1,1,1,2,5,4,1,5,1,2
40055,5,5,2,1,5,2,1,1,2,3,1,5,4,1,5,1,1,5,5,3,3
61640,2,1,2,2,3,4,4,3,5,3,1,1,3,2,4,2,1,4,4,3,4
21899,5,5,1,1,5,1,1,5,1,5,2,5,5,3,5,4,1,5,5,5,3
36058,2,2,3,2,2,1,1,3,4,3,1,4,2,2,4,1,3,4,4,3,4
35585,4,1,2,2,2,2,1,1,3,4,1,4,1,3,1,1,2,4,4,3,2
4745,4,5,3,2,4,3,2,3,1,4,2,5,4,1,2,2,1,3,4,2,3
43268,5,5,1,1,4,1,1,5,1,1,1,5,5,1,5,1,2,5,5,4,3
114,4,4,4,4,4,4,2,4,5,3,3,4,3,3,4,4,2,2,2,1,1
19846,1,4,1,3,5,2,1,4,3,1,1,5,4,1,4,1,1,2,5,4,3
53021,3,2,1,3,2,4,2,3,4,4,1,4,4,1,3,2,1,4,5,4,4
5011,4,4,2,1,4,3,1,5,3,3,3,4,5,2,3,2,1,5,4,5,3
53055,5,5,1,3,4,1,1,4,3,2,1,4,2,1,5,1,1,4,5,1,4
38709,4,4,3,1,4,2,4,4,2,3,2,4,3,2,5,1,2,3,5,2,3
652,1,1,4,5,2,4,4,2,5,5,3,2,1,4,2,1,2,2,4,1,2
19777,4,4,1,1,4,1,1,2,2,2,1,5,5,1,3,1,1,5,5,5,3
14982,2,1,2,3,5,1,1,2,5,3,1,5,4,2,2,1,5,4,5,1,4
30265,5,5,3,3,2,1,2,4,3,2,2,5,1,1,4,1,3,3,5,3,3
60313,3,1,4,2,5,5,3,4,5,4,2,4,3,1,1,2,4,3,4,4,1
69435,4,4,2,4,4,4,2,4,5,2,2,5,1,1,4,1,3,4,5,4,4
40969,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,2,3
10132,5,5,2,2,5,1,2,5,4,2,2,5,5,1,5,1,5,5,4,5,3
58591,2,2,5,4,1,4,4,2,4,5,1,4,1,4,4,2,3,4,4,1,2
30579,4,5,1,3,2,1,2,1,4,3,1,4,1,1,4,1,1,4,5,1,4
12079,2,4,2,3,3,4,1,1,4,3,3,2,4,3,4,2,2,4,2,3,4
65228,5,3,5,2,5,2,2,3,4,4,3,4,5,1,5,2,2,4,5,1,4
40453,5,5,1,4,5,1,1,4,1,1,1,5,5,1,5,1,1,5,5,4,3
55071,5,5,1,3,4,1,1,5,3,1,1,5,5,3,5,5,1,5,5,1,3
30868,1,1,5,5,4,5,2,1,3,5,1,5,1,1,4,1,3,2,3,1,2
30716,2,5,5,5,2,4,5,1,5,4,1,5,2,4,4,3,3,3,5,1,2
57614,1,1,5,5,1,4,5,1,5,5,3,1,1,5,4,2,5,1,3,1,2
28493,5,4,3,5,5,2,2,5,5,5,1,5,4,3,4,4,1,4,5,2,4
24958,4,3,2,3,4,2,2,4,4,4,2,4,2,3,4,4,4,5,3,4,4
16266,2,2,4,1,4,4,2,1,5,3,1,4,2,1,5,3,4,1,5,1,4
20701,5,5,1,1,5,2,1,2,3,1,1,5,2,1,5,2,3,4,5,2,3
44209,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,3,1,5,2,2
63574,4,2,2,1,5,1,1,4,4,1,1,5,4,1,5,2,2,5,3,4,3
53119,5,5,3,1,4,2,2,4,3,1,2,3,4,1,5,1,2,4,5,2,3
23305,5,4,1,1,5,1,1,4,1,1,2,4,3,2,4,1,1,4,5,3,3
2189,1,1,5,3,1,5,5,5,5,5,2,1,1,3,5,3,5,1,1,1,2
25684,5,5,1,1,5,4,1,5,3,1,1,5,3,1,5,1,2,5,4,1,3
40164,4,1,2,2,4,1,1,4,1,4,2,4,2,2,1,5,4,2,5,1,4
59790,5,5,1,1,4,1,1,5,5,5,1,5,5,1,5,1,2,5,5,5,3
10925,4,5,2,1,5,1,1,2,3,1,1,5,5,1,5,1,1,5,5,4,3
71047,5,1,5,1,5,1,5,1,5,1,2,3,1,5,1,4,1,3,5,5,2
49330,1,1,1,1,1,1,1,1,5,3,1,5,5,1,1,1,1,2,5,4,2
31289,4,3,2,2,3,3,2,4,3,3,1,4,4,1,3,4,2,4,5,2,3
58080,5,2,4,2,4,2,2,4,4,4,2,5,4,1,4,2,1,4,5,1,4
18063,2,2,5,5,5,2,2,2,5,5,4,2,1,3,4,4,2,1,5,3,2
20692,5,4,2,1,5,3,2,4,2,2,1,5,4,2,5,2,1,5,5,1,3
56814,4,5,1,1,5,1,1,2,2,2,1,5,4,1,1,1,2,4,5,2,3
50007,5,2,1,1,5,1,1,5,2,1,1,4,4,1,5,1,1,5,5,4,3
56791,1,1,5,5,5,5,5,1,5,5,5,1,3,4,1,4,3,5,1,1,2
60868,5,5,5,1,5,1,1,3,2,2,1,5,4,2,4,1,1,5,5,1,3
39884,5,5,2,2,5,1,2,2,2,1,1,5,4,1,4,1,1,5,5,3,3
53699,4,4,3,4,5,3,2,3,5,4,2,4,4,5,4,4,3,4,4,2,4
48916,5,2,1,1,4,2,1,2,3,3,1,5,1,2,4,2,1,5,5,2,4
4469,5,5,1,1,4,1,1,5,3,1,1,1,4,1,5,1,1,5,5,4,3
51273,4,4,3,1,5,1,1,1,1,2,1,5,3,1,1,1,1,5,5,5,3
49876,1,1,2,2,1,4,4,1,4,5,1,2,1,2,3,2,2,1,2,1,2
45704,5,5,5,2,4,2,1,5,4,5,3,5,4,1,3,3,2,4,3,5,4
2212,4,4,3,2,5,3,1,4,3,4,1,2,1,2,4,1,1,4,2,2,4
35313,5,4,2,3,3,3,1,3,4,3,1,4,5,2,4,2,3,5,3,4,4
45552,2,3,1,3,4,1,2,3,2,2,2,4,3,1,5,1,1,5,4,4,4
61328,1,5,4,2,4,4,2,4,5,2,2,2,1,1,4,5,2,4,5,2,4
46105,1,4,5,1,4,4,2,2,5,5,2,4,2,2,2,2,2,2,4,2,1
35067,2,4,4,5,3,3,4,1,5,2,2,3,1,3,3,5,1,4,4,1,2
7481,4,4,4,3,1,2,4,4,3,4,2,5,2,4,2,2,3,3,5,3,1
24912,1,1,2,4,4,1,2,1,5,5,1,2,1,2,2,1,2,2,5,2,2
33992,1,1,5,5,1,5,5,4,5,5,5,1,1,5,1,5,1,1,3,1,2
42009,3,3,1,4,4,1,1,3,1,3,1,1,3,1,3,5,3,3,5,2,4
35387,4,1,2,3,2,5,5,1,5,5,1,4,1,2,3,5,2,1,5,1,2
41822,1,1,4,4,1,3,5,3,5,2,2,1,1,3,4,2,4,1,2,1,2
72668,2,3,4,5,2,3,1,1,5,4,3,1,2,3,3,5,3,2,4,3,2
70789,5,4,2,2,5,1,1,5,4,5,1,5,4,1,5,1,1,5,4,2,3
70016,3,3,1,3,1,4,1,3,4,5,1,4,5,1,2,1,2,4,5,4,4
1990,4,5,2,3,3,2,2,3,3,2,3,4,4,4,3,3,3,4,4,2,4
29183,4,5,2,2,3,2,2,4,4,2,1,3,4,3,4,1,2,3,4,2,4
65299,2,3,2,3,2,4,4,3,5,4,3,1,1,2,4,4,3,4,5,1,2
26137,3,5,1,1,3,1,1,5,1,1,1,4,2,1,4,1,4,4,5,3,3
72398,3,4,3,4,5,3,3,4,4,4,2,4,2,3,3,3,4,3,5,4,4
71543,4,5,5,5,4,3,3,1,5,5,1,5,5,5,1,3,1,1,5,3,1
18664,3,4,3,3,2,2,2,4,3,3,1,3,3,2,4,2,4,4,5,2,4
72114,2,2,2,4,2,2,1,2,4,2,1,2,1,2,2,4,2,4,4,2,4
56249,4,5,1,4,4,1,1,2,1,1,1,5,5,1,5,4,1,4,5,1,3
11540,5,5,1,1,5,1,1,5,2,1,1,5,5,2,5,1,1,4,4,5,3
7947,4,2,3,4,2,1,1,1,5,4,3,4,1,3,3,1,2,3,5,1,4
40387,5,3,4,2,4,3,2,5,5,1,1,3,4,1,5,4,2,5,5,3,4
41292,3,4,2,2,3,1,1,4,4,3,2,5,4,1,4,1,2,4,5,3,4
43866,5,4,1,1,5,1,1,5,2,2,1,5,4,2,5,1,2,4,5,5,3
45278,3,3,2,1,5,1,1,4,2,1,2,4,4,1,3,2,1,3,5,3,3
18120,4,4,5,2,4,2,2,3,5,5,3,3,1,1,4,4,2,2,4,1,4
65601,4,2,3,4,3,4,3,4,5,4,2,2,2,2,4,2,2,3,5,1,1
1090,5,3,1,1,4,1,1,1,2,2,2,5,5,1,4,1,3,2,5,2,3
2086,3,4,5,4,4,5,4,4,5,2,1,4,5,1,2,2,4,1,1,4,2
29687,4,5,1,4,2,1,1,4,1,1,1,3,2,2,5,4,3,5,5,1,4
51387,5,5,1,1,5,1,1,5,5,1,1,5,5,1,5,1,1,5,5,5,3
21267,2,2,4,4,2,4,3,1,5,5,3,2,1,4,3,4,1,3,4,2,2
29162,1,2,5,1,3,5,5,2,5,4,5,2,5,2,4,4,4,2,5,1,2
70882,1,1,5,5,4,5,5,4,5,5,2,4,5,4,4,5,2,3,3,4,1
40672,1,5,4,4,3,2,1,4,4,4,1,3,1,2,5,3,4,3,5,1,2
27097,5,5,2,1,5,1,1,5,1,1,1,4,5,1,5,1,2,1,5,5,3
52044,4,4,3,1,2,2,1,2,1,4,1,1,1,1,3,3,1,4,5,3,4
17052,2,4,4,2,2,1,1,5,4,2,3,4,2,3,3,1,2,4,4,2,4
41882,1,1,2,3,4,2,1,1,5,5,2,2,2,3,4,1,2,5,5,1,4
5070,4,4,4,1,4,3,1,5,3,2,1,4,4,2,3,1,2,4,5,3,4
41478,5,4,2,1,5,1,1,1,5,5,1,5,5,1,5,4,1,5,5,5,4
30188,4,4,2,2,4,1,1,4,3,1,2,5,4,2,4,2,1,4,4,2,3
19809,1,1,5,5,4,4,1,1,5,5,1,5,1,3,4,1,3,2,5,1,2
20481,5,5,1,1,4,1,1,5,4,1,1,5,5,1,5,1,1,4,5,3,3
19445,2,3,4,4,1,5,4,3,5,4,2,1,1,3,3,4,5,4,5,1,2
14579,5,4,5,1,5,2,3,1,5,4,1,5,2,1,1,1,1,4,5,2,4
48137,2,3,3,2,4,4,2,3,3,3,1,4,2,2,3,1,2,4,5,4,4
67822,5,5,3,1,3,3,1,5,3,2,1,5,5,1,5,1,5,5,5,1,3
43602,1,1,2,2,4,2,1,5,5,2,1,5,5,1,3,1,1,5,5,1,4
63875,1,5,2,4,3,2,1,1,3,4,1,2,1,3,5,4,2,4,5,1,4
454,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,3
70678,5,1,1,4,5,5,5,5,5,5,1,4,5,3,1,5,5,5,5,1,1
11088,4,2,3,2,2,3,1,2,5,3,1,4,1,1,4,1,2,4,3,1,4
15992,4,4,1,1,5,1,1,5,2,1,1,5,5,1,5,5,1,5,5,1,3
49051,5,4,1,1,5,2,1,5,3,1,1,5,4,1,4,1,1,5,5,4,3
68965,5,1,1,1,5,2,1,5,2,2,1,5,4,1,4,1,1,5,5,5,3
70498,5,1,1,5,5,1,1,1,5,5,2,5,1,1,4,1,1,1,5,5,4
20327,4,4,2,1,5,1,1,3,3,2,2,5,3,2,4,1,1,5,5,1,4
53111,4,3,2,3,1,3,4,2,5,3,3,3,2,3,4,4,1,2,3,1,2
55399,5,4,3,2,4,2,1,2,5,5,1,5,1,1,5,5,5,5,5,1,4
28119,1,3,3,2,4,2,2,2,3,5,1,2,4,2,2,4,5,4,2,2,2
69662,5,4,5,4,5,4,2,2,5,2,1,5,1,1,2,4,1,5,2,1,4
35825,1,1,5,5,3,5,5,3,5,5,5,1,2,3,1,5,1,1,3,1,2
49142,1,1,5,2,4,1,1,4,5,4,1,2,2,3,1,1,1,1,5,1,2
48972,5,3,2,3,5,4,1,3,3,2,1,5,4,2,3,1,1,4,5,2,3
15243,2,5,2,4,3,3,2,4,2,2,1,5,2,3,5,1,4,5,5,2,4
4475,3,4,5,1,5,4,2,2,4,4,4,1,3,3,4,4,2,3,5,1,4
50189,4,2,3,5,3,3,2,1,4,4,5,3,1,4,3,1,2,5,3,3,1
21023,5,1,1,4,2,1,1,1,5,5,1,1,1,4,1,4,5,5,5,1,4
58424,1,2,4,5,3,5,5,3,5,5,3,5,2,5,1,5,5,2,1,1,2
22509,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,3
22227,4,4,1,1,4,1,1,5,2,2,1,5,5,4,5,1,1,5,1,1,3
35650,2,2,1,2,3,2,1,1,4,5,1,1,2,1,2,4,4,2,5,3,2
50089,3,5,4,3,4,2,4,4,5,4,1,4,2,1,4,2,2,5,5,2,4
68954,2,2,4,4,3,5,2,3,5,2,2,2,1,3,3,4,2,2,5,4,2
2727,2,2,4,4,4,1,1,4,5,2,2,5,2,3,3,4,3,1,5,3,4
40591,5,3,2,1,5,2,3,5,2,1,1,4,5,1,5,4,2,5,1,5,3
25873,2,4,5,2,4,5,5,1,5,4,2,5,5,2,5,2,5,3,5,1,1
39821,5,3,2,1,5,2,1,4,1,2,1,5,4,1,2,1,1,4,5,3,3
52591,5,5,1,1,5,1,1,5,3,3,3,5,5,1,5,1,1,5,5,5,3
9194,5,5,2,2,5,1,5,4,1,1,1,3,4,1,5,3,5,5,5,1,3
45730,2,2,2,4,1,2,1,1,4,2,1,4,1,2,4,2,4,2,4,2,4
52022,5,2,1,3,5,1,5,5,3,1,1,5,3,1,3,5,5,3,1,4,4
29369,4,5,2,2,4,4,1,5,5,2,1,5,4,2,5,1,1,4,5,5,3
39511,2,2,4,2,2,2,2,4,5,4,2,2,1,3,2,2,2,4,4,1,2
59027,4,2,5,2,5,4,4,5,5,4,4,2,5,1,2,5,1,2,5,2,1
3335,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,3
53599,3,5,2,2,5,4,2,5,5,4,1,2,4,1,3,3,2,3,4,2,4
15147,5,1,1,4,4,2,2,4,4,5,1,5,1,2,3,4,2,4,5,1,4
20691,5,5,1,1,5,1,1,5,3,1,1,5,5,1,5,1,1,5,5,3,3
27497,5,5,1,2,5,1,1,5,1,1,1,5,5,2,5,1,1,5,3,5,3
12153,1,2,1,3,2,1,1,3,5,2,1,2,4,1,3,1,5,4,5,2,4
38396,1,1,3,5,1,4,4,1,5,4,3,1,1,5,4,5,1,2,5,1,2
4232,5,5,5,2,4,1,1,2,3,2,2,4,3,2,4,1,2,3,5,1,3
58170,2,1,2,4,1,4,2,1,5,3,2,5,1,2,1,3,3,5,1,1,2
48206,5,4,4,3,5,2,1,4,5,2,1,3,4,1,4,1,1,4,5,5,4
35255,1,1,2,2,1,5,4,4,5,4,1,1,1,1,2,5,1,3,5,1,2
33938,5,5,1,2,5,2,1,2,2,1,1,5,5,1,4,1,1,5,5,4,3
8854,4,4,2,1,5,2,1,5,2,2,1,5,4,2,4,2,2,4,1,1,3
35830,3,5,5,5,5,2,1,1,5,5,1,5,5,2,4,5,5,4,5,1,4
3394,1,2,1,2,2,2,1,2,5,2,3,2,3,3,1,2,1,1,5,2,2
5365,3,1,2,5,1,2,2,2,5,1,4,2,1,4,1,5,2,1,5,1,4
21549,5,5,3,3,3,1,1,5,5,1,1,5,1,1,5,5,3,5,5,3,4
64656,5,5,1,1,5,1,1,5,1,1,1,5,2,2,5,1,1,5,5,5,3
46481,4,2,4,1,4,2,3,2,5,4,1,5,1,1,2,5,3,4,4,1,4
14215,2,2,4,4,4,2,1,4,5,5,1,1,2,3,4,4,1,5,5,2,4
18048,4,3,4,4,2,2,2,3,5,5,2,4,2,2,3,2,4,3,3,4,4
49758,3,4,2,2,4,3,2,4,5,4,1,2,5,2,3,4,1,4,5,1,4
32045,4,4,1,4,4,3,2,1,1,4,2,2,5,2,4,5,3,4,5,5,4
63221,2,4,2,2,4,2,2,4,3,3,2,4,4,1,3,2,1,4,5,2,4
48556,1,2,2,4,4,5,4,4,5,5,2,3,3,1,5,2,3,5,5,3,4
50150,4,4,4,2,4,2,4,2,4,2,2,4,2,2,3,2,2,4,5,1,4
19123,2,1,2,3,2,5,2,2,5,5,3,1,1,3,1,4,2,2,1,2,2
36548,5,5,1,4,5,1,1,2,1,1,1,5,5,2,5,1,1,5,5,4,3
484,5,5,2,4,5,1,1,5,5,4,1,5,5,1,1,1,1,5,5,3,4
4070,5,3,1,3,5,2,1,3,3,5,1,5,5,1,5,1,1,5,3,3,3
52762,4,5,2,1,4,1,1,4,1,2,1,4,4,1,4,4,1,4,5,1,3
51468,5,4,5,2,3,2,3,4,3,3,2,5,3,1,2,1,1,4,5,3,3
32054,5,5,5,1,5,1,1,5,3,1,1,5,1,1,5,1,1,4,5,4,3
15743,3,4,3,2,4,5,1,5,5,4,1,5,5,2,4,2,4,4,5,2,4
7329,5,2,1,1,5,4,5,3,5,5,5,4,5,4,5,2,5,1,3,5,1
56462,5,5,5,3,4,2,1,5,1,1,1,5,5,1,5,1,2,5,5,4,3
21161,4,5,5,4,5,5,5,3,5,5,1,5,5,1,4,5,4,5,2,1,1
51868,2,2,2,4,3,2,2,5,5,4,1,4,1,2,4,1,3,4,5,1,4
45135,5,4,4,4,4,1,1,2,2,2,1,5,2,2,3,5,4,3,5,2,4
27834,1,1,3,1,2,1,1,5,5,3,1,5,2,5,5,1,2,4,5,1,4
27086,5,4,1,1,4,1,1,5,3,3,1,5,3,1,5,5,1,1,5,5,4
19649,5,4,3,2,2,2,3,4,4,4,1,4,4,1,2,2,1,4,4,4,3
5941,3,2,3,4,4,4,4,3,5,4,1,3,4,2,4,1,2,4,5,4,4
69914,5,1,1,1,4,1,1,2,5,1,4,5,3,1,4,1,5,4,5,5,3
127,1,2,2,5,3,4,4,1,4,5,5,5,1,5,1,4,3,3,5,2,2
62653,3,4,2,5,2,2,1,4,5,3,2,2,2,4,2,4,3,5,5,1,4
19626,2,1,3,2,2,5,4,2,5,5,3,4,1,3,2,2,1,1,5,1,1
43611,2,2,2,4,4,1,1,1,5,2,1,5,1,1,4,5,2,5,5,1,4
23969,5,5,1,1,1,3,1,4,1,3,1,5,1,1,4,1,3,5,5,5,4
36967,3,2,4,4,4,5,3,4,5,5,5,4,5,4,3,5,3,4,3,4,1
21508,5,2,2,2,5,2,4,4,2,4,1,5,4,1,2,1,5,5,5,1,4
14458,1,2,4,5,5,3,2,1,5,5,2,2,2,4,5,2,2,3,4,1,2
71053,3,3,5,3,4,4,3,3,5,3,4,3,4,3,3,3,4,3,3,3,1
50090,5,3,2,3,5,1,1,5,1,1,2,5,5,1,5,1,1,5,5,1,3
48571,4,4,3,2,4,4,1,1,5,2,2,4,1,2,5,4,2,4,5,1,4
1805,4,3,2,3,2,4,1,1,5,4,1,4,4,2,2,1,5,4,5,4,4
23352,3,5,5,4,3,2,2,4,4,2,2,5,5,5,5,2,5,4,5,1,4
61598,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,3
18729,1,4,2,2,3,5,5,4,5,3,3,1,4,2,3,4,1,2,3,2,2
17364,3,5,5,3,3,3,3,2,5,3,3,3,3,3,3,3,3,3,5,1,1
66243,4,4,4,3,5,4,1,2,4,4,1,2,1,1,3,2,1,5,5,4,4
7027,4,4,3,3,5,1,3,4,5,2,1,5,5,2,4,1,1,5,5,2,4
25415,1,1,5,3,4,3,1,5,5,1,1,4,4,4,4,2,2,1,2,2,1
42189,4,5,4,4,4,3,3,4,3,4,1,4,1,1,4,4,2,5,5,5,4
9075,2,2,3,4,2,3,3,4,5,4,1,1,2,2,2,5,3,2,4,3,2
15403,4,4,3,4,5,2,2,1,4,2,1,4,3,3,4,4,1,4,5,2,4
14192,5,3,1,1,5,1,1,1,5,5,1,5,4,3,4,1,1,5,5,1,4
36093,2,4,2,4,4,4,5,2,5,4,2,4,1,3,4,5,4,4,4,4,1
36401,5,5,1,2,4,1,1,2,1,1,1,5,4,2,4,1,3,5,3,3,3
22087,3,4,1,1,5,2,3,5,3,4,2,5,2,3,4,2,2,4,5,1,3
25473,5,4,4,3,5,2,1,2,4,5,1,2,4,4,5,1,1,2,5,1,4
22749,3,5,1,5,4,5,3,4,5,4,3,5,5,3,3,4,5,4,4,4,1
52646,3,2,3,2,4,5,5,4,5,4,3,3,1,3,3,5,3,5,2,1,1
16816,1,1,2,1,4,4,4,1,4,2,1,4,1,1,5,1,1,2,5,1,1
9354,5,5,4,1,4,4,1,5,3,4,2,4,1,1,5,2,3,3,4,1,4
36857,5,2,2,1,5,2,4,5,3,1,2,5,1,1,3,2,3,2,5,5,3
32165,4,4,1,2,5,1,1,4,2,2,2,4,2,1,5,1,1,5,5,3,3
831,4,1,3,4,2,2,2,2,4,2,1,1,2,2,3,4,4,2,5,1,2
67467,1,4,2,2,5,4,5,4,5,5,1,5,2,1,4,5,2,4,5,5,1
21581,5,4,1,2,5,1,5,4,1,2,1,5,5,1,3,5,1,5,5,4,3
67210,1,1,5,4,3,5,3,2,5,4,1,4,2,2,2,5,2,4,4,2,1
44645,4,2,3,4,2,2,3,4,4,4,2,4,2,3,4,1,2,1,5,1,4
35092,4,2,5,4,2,4,2,2,5,5,4,2,4,2,2,2,3,4,5,1,1
2359,4,4,3,3,4,4,4,4,4,2,4,5,3,1,5,2,1,5,4,4,4
24612,1,2,5,2,1,5,5,1,5,5,3,4,1,3,1,1,1,1,2,1,2
61071,2,2,4,1,4,1,1,1,3,5,2,5,4,1,5,1,2,4,2,1,4
5396,5,3,3,1,5,1,2,5,3,2,1,5,5,2,4,3,1,5,4,3,3
71815,5,5,1,1,5,1,1,5,1,2,1,5,5,1,5,1,1,5,5,4,3
30275,2,4,4,4,2,4,2,4,5,5,2,5,1,4,5,4,1,2,5,1,4
71964,1,1,5,5,2,5,2,1,5,5,3,4,1,3,1,2,1,4,5,1,2
3211,5,5,4,4,5,1,2,5,4,4,1,5,5,1,4,2,1,4,2,2,4
55999,5,4,1,3,5,1,1,4,1,1,1,5,4,2,4,1,4,5,4,3,3
