,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Cluster
11230,3,1,5,2,4,4,3,5,5,5,1,4,1,2,5,1,1,3,5,4,0
11231,2,1,3,1,5,1,1,2,4,3,2,5,5,2,1,2,1,2,5,4,0
11232,5,5,1,5,3,1,1,1,1,5,1,5,5,1,3,1,5,5,5,3,0
11233,3,2,2,2,4,2,2,4,4,3,1,4,4,1,5,1,2,4,5,1,0
11234,5,5,3,1,5,1,1,5,3,1,1,5,5,1,5,1,1,5,5,3,0
11235,5,3,1,1,5,5,1,5,1,5,1,5,3,1,5,1,1,5,5,3,0
11236,2,5,2,3,5,2,2,1,2,4,2,4,1,4,5,5,2,5,5,3,0
11237,5,1,2,1,5,1,2,5,2,4,1,5,1,1,5,1,5,5,5,5,0
11238,3,1,4,2,5,4,4,5,4,1,1,5,1,1,4,5,3,5,4,4,1
11239,4,5,5,3,4,3,2,4,5,2,2,4,4,3,4,2,2,2,5,4,0
11240,2,5,5,5,1,5,5,2,5,4,5,4,4,1,4,5,3,4,3,4,1
11241,5,4,3,4,4,2,3,4,3,3,1,4,4,2,4,2,5,4,4,3,1
11242,4,1,5,4,4,5,3,2,5,5,4,5,3,1,4,4,3,4,4,5,1
11243,5,3,3,3,5,3,4,4,5,4,4,2,4,3,3,4,2,3,4,2,1
11244,1,3,3,5,2,5,1,1,5,5,1,4,1,1,4,3,1,5,5,1,0
11245,1,1,5,1,5,2,4,1,5,5,2,5,5,3,1,2,1,2,5,4,0
11246,5,5,1,1,5,1,1,4,2,1,1,5,4,1,4,1,1,3,5,3,0
11247,5,4,3,4,5,3,3,3,5,4,3,2,4,3,3,4,3,4,3,2,1
11248,3,3,4,4,5,4,3,4,4,4,2,5,2,3,4,2,3,4,4,4,1
11249,5,5,5,2,2,1,4,1,1,4,1,3,1,1,5,1,1,5,3,5,1
11250,5,5,1,1,5,2,2,2,3,1,1,5,4,1,5,1,5,5,5,3,0
11251,5,5,5,4,5,2,1,4,5,2,1,5,2,1,4,1,1,4,4,4,1
11252,3,3,3,2,5,5,5,3,5,3,4,2,3,4,3,2,3,2,5,5,0
11253,4,3,2,3,4,5,5,4,4,4,1,5,3,1,4,2,3,4,4,3,1
11254,5,5,3,2,5,1,1,5,2,2,2,4,4,3,4,3,4,5,3,3,1
11255,5,5,1,4,5,1,1,4,5,1,2,5,5,2,4,1,4,5,5,1,0
11256,5,5,1,1,5,4,2,4,1,4,1,5,5,1,5,1,1,5,5,1,0
11257,1,1,2,3,1,5,5,1,5,5,1,5,1,2,3,5,1,1,4,1,1
11258,4,5,2,3,4,2,2,4,3,2,1,5,4,1,4,2,2,5,4,2,1
11259,4,4,1,4,5,2,1,1,2,3,1,4,4,1,2,1,1,3,5,1,0
11260,3,4,2,3,3,2,2,5,5,2,2,3,4,4,5,2,4,4,3,2,1
11261,5,4,1,1,5,1,1,3,2,1,1,5,4,3,2,1,2,5,5,1,0
11262,4,3,2,3,3,1,1,4,5,4,4,4,3,3,4,4,3,2,1,3,1
11263,2,5,1,2,4,2,1,5,1,2,1,5,2,5,5,2,5,5,5,1,0
11264,1,1,2,4,5,5,4,1,5,1,1,1,1,1,5,2,5,1,5,3,0
11265,4,2,1,5,4,2,2,2,4,3,3,5,4,1,3,5,3,4,5,3,0
11266,4,5,1,1,5,1,2,5,1,5,1,5,5,1,5,1,1,5,5,4,0
11267,4,4,1,2,5,1,1,2,1,2,1,5,4,3,4,1,1,5,5,2,0
11268,5,4,3,4,4,1,1,3,1,1,1,4,4,2,3,3,2,4,5,3,0
11269,1,5,2,1,4,2,1,4,2,4,2,2,4,3,4,1,4,1,5,4,0
11270,5,3,2,2,4,2,3,5,5,1,1,1,4,1,5,2,1,3,5,3,0
11271,5,4,1,1,5,4,4,5,2,2,1,5,3,1,4,1,1,4,5,4,0
11272,5,5,1,1,5,1,1,4,2,1,1,5,5,1,3,2,1,5,4,3,1
11273,1,3,2,4,5,2,2,3,5,4,1,5,4,1,2,2,1,2,5,5,0
11274,5,4,1,1,4,1,1,5,2,1,1,5,5,2,5,1,2,4,5,3,0
11275,5,2,4,3,5,4,2,2,5,2,2,4,4,4,5,3,2,4,5,1,0
11276,4,4,2,2,4,5,2,1,5,3,1,5,2,1,5,1,1,5,1,1,1
11277,4,5,1,2,5,1,1,3,2,2,1,5,4,1,5,1,1,3,5,5,0
11278,3,5,5,4,5,5,4,4,5,3,2,5,5,4,3,5,2,3,5,2,0
11279,5,5,5,1,5,1,2,4,2,1,1,5,5,1,5,1,1,5,5,2,0
11280,3,3,4,2,3,5,4,2,5,5,3,3,5,3,5,5,3,3,5,2,0
11281,5,5,1,1,5,1,1,5,1,1,1,5,5,3,5,1,2,4,5,5,0
11282,1,1,1,5,1,5,5,1,5,5,5,1,1,5,1,5,5,1,1,1,1
11283,4,5,3,2,3,2,3,3,4,4,1,4,1,4,3,3,4,2,2,1,1
11284,1,1,5,5,1,5,4,1,5,5,2,1,1,2,1,4,4,3,4,1,1
11285,5,1,4,1,4,2,2,4,5,5,1,5,1,1,1,1,1,2,5,1,0
11286,2,4,4,4,2,4,4,2,4,5,3,2,1,2,4,2,2,3,5,1,0
11287,5,5,2,1,4,2,2,4,2,3,2,5,5,1,5,1,1,3,5,2,0
11288,2,5,2,2,4,1,1,2,5,5,1,4,1,2,1,1,2,4,5,2,0
11289,5,5,2,3,5,1,1,5,1,1,1,4,5,3,5,1,2,5,5,5,0
11290,5,5,1,4,5,3,1,4,5,1,1,5,1,2,5,5,3,3,1,5,1
11291,4,3,1,3,4,3,1,3,3,5,2,4,4,4,4,1,3,5,5,3,0
11292,5,5,1,1,4,2,1,2,4,2,1,4,4,1,3,1,2,5,3,4,1
11293,1,2,1,1,4,1,1,2,4,5,1,1,1,1,1,1,1,5,5,3,0
11294,1,1,1,2,4,2,1,1,5,2,1,5,1,1,1,2,5,4,5,3,0
11295,3,5,5,3,3,5,5,5,5,4,1,5,5,2,1,5,1,5,4,2,1
11296,5,1,1,5,5,1,1,1,1,5,1,1,5,1,5,5,1,5,1,5,1
11297,2,2,5,2,4,4,2,1,5,3,2,3,1,1,1,4,2,1,5,1,0
11298,4,4,1,5,5,4,2,4,3,2,4,4,1,2,4,1,1,5,5,2,0
11299,1,1,3,4,4,5,1,3,5,5,5,1,1,3,1,2,3,2,1,1,1
11300,2,2,2,4,2,2,2,4,4,2,2,4,4,3,2,2,2,4,5,2,0
11301,2,1,3,3,5,4,4,4,4,5,1,2,4,2,1,4,5,4,5,5,0
11302,1,2,2,4,2,1,1,2,5,5,3,1,2,2,2,1,4,3,4,1,1
11303,4,4,3,4,5,4,1,4,4,3,4,5,3,3,3,1,1,4,5,1,0
11304,3,5,2,2,5,4,1,5,5,4,4,5,1,1,1,4,3,5,5,2,0
11305,1,1,5,5,1,2,5,1,5,5,5,1,1,5,1,5,5,1,1,1,1
11306,5,2,1,1,5,1,1,1,4,2,1,5,4,1,3,1,1,5,5,4,0
11307,5,4,2,3,4,1,1,4,4,1,1,5,3,2,5,4,1,3,5,1,0
11308,5,1,5,5,5,5,5,5,5,5,1,5,4,1,5,4,1,5,5,1,0
11309,4,5,1,5,2,1,1,1,5,2,1,4,2,3,1,1,1,4,5,1,0
11310,5,5,2,3,5,1,1,5,3,1,1,4,5,1,5,2,1,5,5,3,0
11311,5,5,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,3,0
11312,2,4,5,3,3,4,5,5,5,5,3,4,1,2,2,2,2,2,2,2,1
11313,2,4,3,3,5,4,3,4,5,3,4,5,5,2,5,5,3,5,4,1,1
11314,5,5,1,1,4,1,1,5,4,1,1,5,5,1,5,1,1,5,5,4,0
11315,4,3,3,5,2,4,3,4,5,4,1,1,3,1,2,4,2,5,5,1,0
11316,1,2,5,5,1,2,1,2,5,5,1,2,1,4,3,5,4,2,5,1,0
11317,1,3,3,2,3,4,1,1,5,5,2,1,4,1,2,1,1,3,5,1,0
11318,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,4,5,5,5,0
11319,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,0
11320,3,4,3,3,1,2,2,1,5,3,1,1,1,1,1,1,3,2,4,1,1
11321,4,5,2,1,4,1,1,2,2,1,1,5,4,1,5,1,1,5,5,2,0
11322,2,5,3,4,4,2,2,2,4,3,1,5,4,2,4,3,1,5,5,4,0
11323,5,5,5,4,5,4,2,5,5,5,4,4,4,4,5,5,1,5,4,3,1
11324,4,3,3,4,4,3,2,2,4,2,2,5,3,3,4,2,3,3,4,2,1
11325,5,5,1,1,5,1,1,4,1,1,1,5,5,1,5,1,1,5,5,4,0
11326,1,2,2,5,4,3,2,1,5,4,1,2,1,5,1,5,3,1,5,1,0
11327,4,2,4,3,5,2,1,2,2,4,1,5,1,2,5,5,1,5,5,2,0
11328,5,5,2,1,4,2,1,5,1,1,1,5,2,1,5,2,2,5,5,3,0
11329,5,4,1,2,3,1,1,5,3,1,1,4,1,2,4,1,1,5,5,2,0
11330,5,5,2,1,4,1,1,4,1,3,1,5,5,2,1,1,5,1,5,4,0
11331,5,5,2,1,5,1,1,5,1,2,1,5,5,2,5,3,1,4,5,5,0
11332,4,4,3,5,1,2,1,1,5,1,1,1,2,1,3,5,1,5,5,2,0
11333,3,4,2,3,4,2,1,4,4,2,2,3,1,2,5,1,1,2,3,1,1
11334,3,4,2,3,4,2,2,3,3,5,1,4,4,2,5,1,1,5,5,3,0
11335,1,1,4,5,3,4,4,2,5,5,2,4,1,2,1,2,5,3,5,1,0
11336,5,2,4,5,4,3,4,5,4,5,4,5,1,5,4,4,5,2,4,1,1
11337,2,4,4,4,3,4,4,4,4,2,1,2,2,2,5,4,2,4,4,1,1
11338,3,4,1,2,4,2,2,5,3,3,1,4,4,2,4,1,1,4,5,4,0
11339,3,2,2,2,4,2,2,2,4,4,2,4,1,1,4,3,3,2,3,3,1
11340,5,5,5,1,5,1,1,3,3,1,1,5,4,1,5,1,5,5,5,5,0
11341,2,4,4,5,2,4,2,1,4,3,2,1,2,2,3,1,4,2,5,1,0
11342,5,5,5,5,5,5,3,5,5,5,3,3,5,2,5,5,3,4,5,1,0
11343,1,2,4,3,3,4,2,1,5,5,1,4,1,2,3,4,4,1,2,2,1
11344,2,4,4,4,3,3,2,5,4,4,2,2,5,1,4,4,4,2,1,5,1
11345,4,5,3,1,5,3,2,5,4,1,1,5,5,1,5,1,1,5,5,5,0
11346,1,3,1,4,2,2,2,2,5,5,3,2,4,3,2,1,1,2,5,1,0
11347,2,4,2,1,4,1,1,1,5,4,4,5,5,1,5,1,1,4,5,1,0
11348,2,1,5,4,1,4,3,1,5,4,2,1,1,3,3,3,5,2,1,3,1
11349,1,4,1,5,4,1,1,1,4,4,3,2,1,4,2,4,2,2,3,1,1
11350,5,2,4,2,4,1,2,4,5,3,4,4,1,1,4,4,2,4,5,1,0
11351,5,4,2,2,4,1,1,1,4,3,1,2,5,1,5,1,5,5,5,1,0
11352,3,3,2,5,5,2,1,4,2,3,1,4,1,2,4,3,1,4,5,2,0
11353,5,5,1,1,5,1,1,4,4,1,1,2,4,1,5,1,5,5,5,1,0
11354,4,5,1,2,4,2,1,4,2,2,1,4,3,1,5,2,1,5,5,2,0
11355,3,3,4,3,4,3,3,5,5,5,2,5,1,3,1,2,3,2,4,3,1
11356,1,1,2,4,5,3,1,1,4,5,1,4,3,1,4,1,3,4,5,2,0
11357,5,5,1,2,5,3,5,2,1,1,1,5,4,1,5,4,2,2,5,4,0
11358,5,4,5,2,3,1,3,5,5,3,3,4,5,2,1,2,5,5,1,1,1
11359,2,3,2,3,4,4,4,2,5,4,1,2,2,2,3,4,3,1,4,1,1
11360,5,5,1,1,5,3,1,5,3,1,1,5,5,1,4,5,1,4,3,5,1
11361,1,5,3,2,5,3,1,4,5,5,2,5,2,2,3,5,2,3,5,3,0
11362,3,3,2,1,4,3,1,4,3,3,3,4,1,1,1,2,5,3,1,3,1
11363,4,4,1,4,4,2,2,5,3,2,1,5,3,1,5,2,1,4,4,2,1
11364,4,4,3,3,4,1,3,5,3,2,2,4,4,2,4,2,1,4,5,4,0
11365,1,3,3,5,2,2,2,1,5,4,1,1,1,4,1,2,1,2,5,3,0
11366,1,3,4,5,2,4,2,1,5,4,2,1,1,4,3,4,3,4,2,1,1
11367,4,4,4,2,4,2,2,1,4,1,3,3,2,3,5,5,1,3,4,1,1
11368,5,5,1,2,5,1,1,5,2,1,1,5,5,2,5,2,1,5,5,5,0
11369,4,5,3,2,5,2,1,4,1,1,1,5,4,2,5,1,4,4,5,4,0
11370,1,1,5,5,2,4,4,1,5,5,5,1,1,4,3,4,4,3,3,1,1
11371,5,5,3,4,3,4,2,3,2,2,2,1,2,1,4,5,4,4,5,2,0
11372,4,1,1,5,5,1,1,1,3,1,1,1,3,4,5,1,2,4,3,3,1
11373,4,4,4,3,4,3,1,2,4,2,4,5,3,4,4,1,3,2,5,1,0
11374,5,5,1,3,4,1,1,3,2,3,1,5,5,2,5,3,1,5,4,4,1
11375,5,4,1,1,4,1,1,5,3,4,2,5,3,1,4,1,4,4,5,3,0
11376,5,5,5,4,3,3,4,5,3,1,3,5,4,1,5,4,1,4,1,5,1
11377,3,5,4,1,5,4,2,4,3,4,1,5,5,2,4,1,3,4,5,2,0
11378,2,1,1,3,1,1,1,1,4,5,3,1,1,1,3,1,1,5,5,1,0
11379,2,3,4,4,2,4,4,3,5,3,1,3,1,4,3,3,4,2,1,1,1
11380,3,5,2,1,5,1,1,4,2,5,1,5,5,1,4,2,5,5,1,3,1
11381,4,2,4,4,5,2,1,4,5,3,1,4,2,3,2,2,2,4,5,2,0
11382,5,4,1,1,4,2,1,4,4,3,1,5,2,3,5,2,2,5,5,1,0
11383,4,4,1,2,5,1,1,2,2,1,3,5,4,3,5,1,1,5,3,5,1
11384,4,2,2,3,3,2,2,3,3,2,2,4,2,3,4,2,2,4,4,3,1
11385,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,1,5,1,0
11386,1,1,5,3,4,5,2,4,5,5,5,4,1,1,1,5,3,3,5,3,0
11387,5,4,1,2,5,1,2,3,1,2,1,5,2,1,4,1,1,5,5,3,0
11388,4,5,1,1,5,2,2,5,4,2,5,4,1,4,5,1,5,5,1,5,1
11389,5,5,3,1,5,3,2,5,3,4,1,3,5,1,3,3,1,5,5,1,0
11390,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,4,0
11391,4,4,3,1,5,1,1,5,2,1,1,5,5,1,5,1,1,4,3,5,1
11392,2,2,4,1,5,4,2,3,5,4,2,5,5,2,4,5,4,4,5,4,0
11393,1,2,1,3,4,1,1,4,2,1,1,2,5,1,4,2,3,5,5,2,0
11394,1,1,4,3,3,4,2,2,5,4,2,3,2,3,1,4,3,1,3,1,1
11395,4,5,3,1,5,2,3,5,3,3,1,4,5,1,3,3,1,5,5,1,0
11396,3,4,3,3,4,2,2,4,4,1,1,5,3,1,4,2,5,3,5,3,0
11397,5,5,1,3,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,0
11398,1,1,5,5,5,5,1,1,5,5,1,1,1,5,1,5,5,5,5,1,0
11399,5,5,3,1,4,1,2,3,2,3,1,5,3,3,3,1,2,5,5,3,0
11400,5,5,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,0
11401,5,5,2,1,5,2,1,5,1,1,1,5,5,2,5,1,1,5,5,4,0
11402,5,5,1,1,5,1,1,5,1,5,1,5,5,3,5,1,1,5,5,5,0
11403,5,5,1,1,4,1,1,3,1,2,1,5,5,1,5,1,1,5,5,1,0
11404,2,3,3,3,4,5,4,3,5,5,2,5,4,4,3,5,2,4,1,4,1
11405,2,5,5,2,2,3,5,5,5,5,5,5,4,2,4,2,2,1,4,1,1
11406,1,3,3,2,4,2,2,1,5,3,1,5,1,1,1,1,3,2,3,1,1
11407,2,5,2,1,4,1,1,5,4,2,1,4,4,1,5,3,1,5,5,1,0
11408,5,5,1,2,5,2,1,1,5,2,1,5,2,2,1,1,1,5,5,5,0
11409,1,1,5,5,5,5,5,5,5,5,3,3,1,3,1,5,5,1,5,1,0
11410,4,5,3,1,5,1,1,4,1,4,1,5,3,2,5,2,1,5,4,3,1
11411,2,4,3,4,2,2,1,2,4,3,1,2,3,3,5,2,2,4,4,1,1
11412,3,4,5,2,3,4,5,1,1,5,1,5,5,1,5,3,5,5,5,1,0
11413,1,4,5,3,4,4,5,1,5,5,3,1,4,2,1,2,3,4,5,4,0
11414,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,1,0
11415,5,5,3,1,5,2,1,4,5,2,1,5,4,2,5,1,2,5,5,4,0
11416,5,5,1,1,5,1,1,1,1,1,1,5,5,1,5,2,3,5,5,5,0
11417,5,5,2,1,5,1,1,5,1,1,1,5,5,1,4,1,1,3,4,5,1
11418,2,2,4,1,2,2,2,2,4,4,1,3,3,1,1,2,3,3,4,3,1
11419,4,2,2,3,2,2,2,2,4,2,2,2,2,4,4,2,3,4,4,1,1
11420,4,4,1,3,4,3,1,3,1,3,2,5,4,3,2,1,5,4,5,3,0
11421,4,3,2,1,4,1,2,5,3,2,2,5,3,1,5,2,3,4,3,1,1
11422,3,3,3,1,4,3,3,2,5,3,1,5,3,1,3,4,1,4,5,4,0
11423,4,1,4,3,4,1,1,5,4,2,1,2,2,1,5,1,3,4,5,2,0
11424,1,1,4,3,4,3,2,1,3,4,2,4,2,2,1,1,4,4,4,2,1
11425,5,5,1,4,5,1,1,4,4,5,1,4,4,1,5,1,5,5,5,4,0
11426,4,3,4,4,2,4,2,2,4,4,3,3,1,3,4,4,1,4,3,3,1
11427,5,1,5,3,1,5,5,4,5,5,1,5,5,1,1,4,3,1,5,4,0
11428,5,3,2,1,1,2,2,3,1,2,3,5,5,1,4,2,1,4,5,2,0
11429,4,1,2,3,5,5,2,4,5,2,4,4,1,1,4,1,1,1,4,1,1
11430,5,4,4,2,5,2,2,2,4,5,1,5,2,2,4,2,2,4,5,2,0
11431,2,4,1,2,2,1,1,5,1,2,1,5,5,1,5,1,1,5,5,3,0
11432,4,1,2,4,4,4,2,4,4,2,1,4,5,1,3,4,4,4,5,1,0
11433,2,1,3,5,1,1,3,1,3,5,1,5,1,4,3,4,3,2,5,1,0
11434,5,4,3,1,5,1,3,4,3,2,2,1,5,1,4,5,3,4,5,4,0
11435,3,4,5,3,4,4,2,5,3,2,1,4,5,3,5,3,3,5,5,1,0
11436,4,5,1,3,5,1,1,4,2,1,1,5,4,3,5,1,4,5,5,3,0
11437,5,2,5,3,4,5,3,2,5,3,2,2,2,3,2,5,4,2,3,3,1
11438,4,4,2,2,5,2,1,5,5,2,2,4,5,1,5,2,2,2,5,4,0
11439,4,4,4,3,4,2,1,1,2,5,1,4,2,1,4,4,2,4,5,2,0
11440,5,3,1,1,3,1,1,5,3,2,1,5,5,1,3,2,3,2,5,3,0
11441,2,4,4,2,3,4,5,4,5,2,2,5,1,1,3,5,3,4,2,2,1
11442,2,2,4,5,1,2,2,2,5,5,3,2,2,2,3,2,5,3,5,5,0
11443,4,3,3,3,2,2,2,1,5,3,1,2,1,3,2,2,3,4,4,1,1
11444,5,2,1,4,4,3,2,4,3,4,1,5,2,1,3,3,3,5,5,3,0
11445,5,5,4,4,5,5,1,5,5,1,1,5,1,1,1,2,5,2,5,5,0
11446,4,4,5,4,4,4,4,1,5,2,2,4,4,3,4,1,4,2,5,4,0
11447,4,4,3,3,4,3,5,1,4,5,1,4,1,2,3,2,1,5,4,1,1
11448,4,5,1,2,4,1,1,5,2,4,1,4,2,2,5,2,2,4,5,2,0
11449,5,1,1,1,5,1,1,5,2,1,1,5,5,1,1,1,1,4,5,5,0
11450,5,2,4,1,5,2,2,3,3,5,1,5,4,2,3,3,2,2,5,5,0
11451,5,5,1,4,4,2,1,2,2,1,1,5,1,2,5,1,1,4,5,5,0
11452,5,5,1,1,4,1,1,5,3,2,1,5,4,1,5,1,5,4,5,2,0
11453,5,5,1,1,5,1,1,4,1,1,1,5,1,1,5,1,5,5,5,3,0
11454,4,2,4,3,4,4,2,4,4,4,2,2,4,2,2,2,3,2,2,4,1
11455,5,4,1,1,4,2,2,5,2,1,2,5,5,1,4,1,2,4,4,2,1
11456,5,5,1,1,5,1,1,5,3,1,1,5,3,1,5,1,1,5,5,3,0
11457,5,4,3,4,3,1,1,1,2,4,1,2,4,1,2,5,1,3,5,2,0
11458,4,1,5,4,4,4,2,1,5,5,3,4,1,1,1,2,1,4,5,1,0
11459,2,2,2,1,5,2,1,1,3,3,1,5,1,1,3,5,2,4,5,1,0
11460,2,4,2,2,2,2,2,2,4,2,1,4,1,1,2,1,4,2,5,3,0
11461,5,4,4,3,3,1,1,4,4,2,2,5,4,2,4,1,1,3,5,3,0
11462,3,4,1,2,3,1,2,4,5,3,3,5,3,2,4,1,2,5,5,3,0
11463,4,4,2,3,4,3,1,3,2,3,1,5,5,1,5,5,3,2,5,3,0
11464,5,5,1,3,4,1,2,2,2,2,1,3,4,3,4,2,4,5,5,2,0
11465,1,3,5,4,2,5,5,5,5,5,2,2,1,3,5,5,2,1,5,1,0
11466,5,2,5,1,5,1,1,5,2,2,1,5,4,1,5,2,2,4,5,3,0
11467,5,1,1,3,4,2,1,5,2,1,4,5,4,3,4,2,5,5,5,1,0
11468,2,3,2,3,4,2,3,3,3,3,1,4,3,2,5,2,2,4,5,1,0
11469,5,5,2,1,4,1,1,3,2,1,1,5,5,1,5,2,5,5,5,5,0
11470,2,4,1,3,1,1,2,4,5,3,2,1,5,2,4,4,1,1,5,1,0
11471,5,5,1,2,5,1,1,5,2,1,1,4,5,1,3,1,1,5,5,3,0
11472,4,5,1,2,4,1,1,5,2,1,1,5,3,1,5,1,2,5,5,1,0
11473,4,2,2,4,3,2,2,2,4,4,1,4,4,3,1,2,2,4,5,1,0
11474,5,5,1,3,4,1,1,4,3,2,1,4,4,2,5,2,1,5,5,4,0
11475,1,4,2,4,2,2,1,2,4,5,2,2,2,2,3,2,1,3,5,1,0
11476,1,1,2,2,1,4,5,1,4,5,2,5,4,2,2,2,1,1,1,1,1
11477,5,4,5,4,2,2,2,4,5,1,1,4,5,2,4,2,3,2,5,4,0
11478,4,4,2,2,4,1,1,5,4,2,1,2,2,2,3,2,1,5,5,4,0
11479,1,2,2,2,5,2,1,1,4,4,1,3,2,1,3,1,2,2,2,4,1
11480,2,4,2,2,4,1,2,4,4,2,1,5,4,1,5,2,1,4,5,1,0
11481,1,5,4,4,2,1,1,5,5,5,4,5,4,1,5,1,1,2,5,1,0
11482,4,4,1,5,2,1,1,1,3,2,5,4,1,4,4,2,1,4,3,1,1
11483,2,1,2,2,5,2,1,4,2,2,2,5,5,2,4,1,1,4,5,4,0
11484,2,4,2,3,5,2,1,5,4,4,1,2,4,1,5,3,2,3,2,1,1
11485,1,1,5,4,1,5,5,1,5,5,5,1,1,3,1,1,4,1,1,1,1
11486,4,2,4,4,5,1,2,4,5,5,2,5,2,4,4,5,2,4,5,1,0
11487,2,2,2,2,5,1,1,2,4,4,2,4,4,1,4,2,1,4,5,1,0
11488,5,2,1,2,5,1,1,5,2,2,1,5,5,5,5,4,2,5,5,4,0
11489,2,1,2,4,4,1,2,4,5,1,1,4,2,4,2,1,2,2,2,1,1
11490,2,4,3,2,3,1,1,2,5,2,1,2,1,2,3,2,2,4,4,1,1
11491,3,1,2,4,4,4,1,4,4,4,2,5,1,2,4,4,2,4,5,1,0
11492,5,4,2,2,4,2,1,3,3,4,1,5,4,2,5,2,2,4,5,1,0
11493,4,5,4,1,5,4,2,2,5,5,1,5,5,1,5,2,5,4,5,1,0
11494,3,1,5,4,4,5,5,1,5,5,3,1,1,2,4,5,1,1,5,1,0
11495,4,1,4,5,5,4,2,1,5,1,1,3,1,5,1,5,4,1,1,1,1
11496,4,4,4,2,2,2,2,3,4,4,2,5,4,3,3,2,3,4,5,2,0
11497,2,2,4,3,4,3,3,4,5,5,3,4,1,2,2,2,4,4,5,1,0
11498,1,1,3,3,1,1,1,1,5,5,1,1,1,5,1,5,5,1,5,1,0
11499,4,4,5,5,1,5,4,1,5,5,2,1,1,2,4,5,5,1,1,1,1
11500,5,5,3,2,4,1,1,4,3,1,1,4,4,2,5,1,1,5,5,4,0
11501,4,3,2,3,5,2,2,3,4,3,2,4,4,2,4,3,2,2,5,3,0
11502,2,4,4,4,4,2,2,4,5,3,3,2,2,4,3,4,2,4,5,1,0
11503,2,2,4,4,2,2,4,4,5,4,4,2,4,4,2,4,4,2,4,2,1
11504,1,1,1,1,2,5,2,2,5,4,1,1,1,5,2,2,1,1,3,2,1
11505,4,1,2,4,5,1,1,2,5,2,1,5,5,4,1,1,1,2,5,2,0
11506,1,3,1,4,5,2,2,3,5,5,1,5,1,5,3,4,1,1,5,1,0
11507,4,5,2,4,4,1,1,4,4,2,1,5,4,2,4,2,2,2,1,4,1
11508,1,1,1,5,1,1,1,2,5,2,1,1,1,1,5,1,2,4,5,1,0
11509,2,1,4,3,5,4,5,1,5,5,2,4,5,3,1,4,2,1,5,4,0
11510,1,1,1,4,5,5,5,2,5,5,1,5,3,3,1,5,1,1,5,1,0
11511,3,3,2,1,5,1,1,3,1,3,1,4,1,1,3,1,1,1,5,4,0
11512,5,3,3,2,1,4,1,2,5,3,1,1,1,1,3,4,1,3,5,1,0
11513,4,4,2,2,4,2,2,4,4,1,1,4,4,2,5,1,1,4,5,4,0
11514,1,4,4,5,1,4,5,1,5,5,4,1,1,5,1,4,2,1,4,1,1
11515,4,1,1,4,1,1,1,5,4,5,1,1,4,1,5,1,1,5,5,1,0
11516,5,4,2,3,5,1,2,5,4,2,1,5,5,3,5,2,1,4,3,4,1
11517,2,4,2,4,4,2,2,2,5,4,1,5,1,2,4,2,1,4,5,1,0
11518,4,2,2,2,2,1,1,4,4,4,4,5,4,2,5,1,1,4,4,1,1
11519,3,5,1,4,3,1,1,2,2,3,1,4,2,4,4,2,2,4,5,2,0
11520,4,4,3,3,4,3,2,2,4,4,2,2,1,2,4,2,4,4,4,2,1
11521,5,4,3,1,5,1,1,2,4,1,1,5,1,1,3,1,1,4,5,1,0
11522,5,4,1,4,5,1,1,2,5,4,1,2,5,2,3,5,2,4,1,5,1
11523,4,4,2,1,2,2,2,4,2,4,1,4,2,2,4,1,4,2,4,2,1
11524,1,1,5,5,1,5,5,1,5,5,2,4,1,2,1,2,2,1,5,2,0
11525,5,3,4,4,5,1,2,3,4,2,1,4,1,2,2,2,1,4,5,4,0
11526,1,1,1,5,1,4,1,1,5,5,1,1,1,5,1,1,1,1,1,1,1
11527,1,1,2,1,2,5,5,1,5,4,1,4,1,1,4,5,3,1,4,1,1
11528,5,1,1,2,5,2,2,1,5,1,1,5,2,4,1,5,1,1,1,4,1
11529,3,4,4,3,5,1,1,4,4,3,1,4,5,1,2,4,1,4,5,5,0
11530,3,3,3,3,3,4,1,2,3,2,2,3,4,3,3,4,5,2,4,1,1
11531,1,3,2,4,5,1,2,1,5,4,4,4,2,2,2,5,1,1,5,1,0
11532,4,4,4,3,2,2,2,4,4,5,3,4,2,2,4,3,1,4,5,1,0
11533,4,4,3,2,4,1,1,4,4,3,1,4,4,2,2,1,1,4,5,2,0
11534,1,1,2,5,1,4,1,1,5,5,1,1,1,2,1,5,1,1,5,1,0
11535,3,1,5,4,1,5,5,1,5,5,2,1,1,3,1,1,3,1,1,1,1
11536,2,2,4,2,2,4,3,2,5,5,2,4,1,2,2,1,5,1,4,1,1
11537,3,3,3,1,4,1,1,5,3,5,2,5,4,2,3,1,2,4,5,1,0
